title,author,keywords,abstarct,url,vol,year,journal
In Harmonious Yet Different Worlds: Exploring Psychological Experiences and Co-constructive Illness Events from the Dyadic Relationship between Stoma Patients and their Primary Care-giver,"Yaw-Sheng Lin, Mei-Jung Chen","illness experience, caring, dyad, sense of we-ness, beyond normality","This paper explores the psychosocial reactive experiences and lifestyles of cancer survivors, and the caring experiences and coping strategies of their primary caregivers using participant observation, interviews, and interpretive phenomenology. Five patient-caregiver dyads (4 male and 1 female patients; 4 female and 1 male care-givers) were interviewed an average of 2.4 times each at a hospital in southern Taiwan over a 2-year period. The average duration of illness was 16.2 months. The average duration of care was 14.6 months. In the last interview, the depression scale was administered to the cancer patients as an adaptation index after a chronic illness. Results showed cancer patients and their caregivers shared a similar psychosocial process. After the cancer event, they both felt their biographies could be narrated metaphorically. They felt 'The life trajectory is out of the daily rotines'. Through the narrative line, the life trajectory could be drawn to the routined order as before. However, the cancer assaulted their lived world; their life story changed ontologically. The patients and their caregivers constructed different lifestyles from each other, which not only presented limitations, but also revealed their adaptations for the patients. But from the caregivers' view, the illness caring experiences might be the burden processes for the maladaptive dyad. The analysis showed that a sense of we-ness can enhance mutual intimacy and empower a relationship. By enacting the we-ness care pattern, the clinical psychologist and related mental health workers could offer healing by taking care of their biological, social, and psychological needs and ensure positive new trajectories.",https://www.airitilibrary.com/Publication/Index?DocID=10298282-200912-201012060114-201012060114-251-325,32,2009,Indigenous Psychological Research in Chinese Societies
Intergenerational Exchange Behaviors in Taiwan: The Filial Piety Perspective,Kuang-Hui Yeh,"intergenerational exchange, dual filial piety model, filial belief, intergenerational solidarity theory","The aim of this study is to examine how three intergenerational solidarities (family structural, associational, and normative solidarities) influence 3 aspects of intergenerational exchange behavior (financial, family labor, and affection exchange behavior) in Taiwan. In consideration of the Chinese cultural context, we focused on individual filial belief (as normative solidarity) as a key predictor of adult children's exchange behavior towards their parents. Analyses of national representative data, including 1463 adult samples varying in gender, age, occupation, marriage status, and educational level etc., collected by the Taiwan Social Change Survey (TSCS; Phase 5 Wave 2) in 2006, demonstrated that family labor and affection exchange behavior between adult children and their parents occurs according to the principle of reciprocity while financial exchange behavior accords with the rule of demand. That is, the more family labor and affection parents provided, the more support their adult children gave in return. Financial exchange behavior between generations showed the opposite pattern. When parents had greater need, adult children provided more. After controlling for the influence of family structural and associational solidarity, the children's reciprocal filial belief still had a positive association with financial support, family labor, and affection towards parents, but their authoritarian filial belief had a positive association only with supporting family labor. Most of the hypotheses were supported. Actually, the effect of family structure and associational solidarity on intergenerational exchange behavior, in the Chinese cultural context, can be reinterpreted and encompassed by adult children's reciprocal and authoritarian filial belief as well.",https://www.airitilibrary.com/Publication/Index?DocID=10298282-200906-201003120005-201003120005-97-141,31,2009,Indigenous Psychological Research in Chinese Societies
Effect of Leader's Differential Management on Subordinates' Justice Attitudes and Political Behaviors,"Chia-Wu Lin, Kuo-I Chang, Chen-Yu Liu, Chiou-Shiu Lin, Sheau-Hwa Chen","trust among coworkers, differential management, relational position perception, political behavior, organizational justice","This study draws on the literature on differential modes of association, a unique Chinese cultural phenomenon, to explore the influence of subordinates' position perceptions of the leader-member relationship on their response to their leader's differential management in terms of their perception of organizational justice and political behavior. Survey data were collected from 179 subordinates in 40 departments belonging to 28 companies. Most of the respondents are at the entry level, such as sales, clerks, junior engineers. Political behavior was rated by coworkers. Position perception was measured with a graphical semantic scale. The other variables were measured by self-report scales. The results demonstrated that position perception negatively affected attitudes towards procedural justice. However, position perception was not significantly related to subordinates’ political behaviors. Moreover, trust among coworkers was found to mitigate the effect of position perception on subordinates' political behaviors. These findings call for attention to the question of why Chinese leaders tend to rely on differential management in spite of its negative effect on subordinates’ attitudes and behavior.",https://www.airitilibrary.com/Publication/Index?DocID=10298282-200906-201003120005-201003120005-143-175,31,2009,Indigenous Psychological Research in Chinese Societies
The Upper Echelon's Configuration and Strategy Formation in Chinese Organizations,Sy-Feng Wang,"strategy formation process, paternalistic leadership, structural hole, differential matrices, social network analysis","Leaders of organizations have strategies for dealing with the functional issues of internal integration and external adaptation. However, as they like to keep these strategies private, the processes used to form such strategies are not well understood by researchers. Research on these strategy formation processes have only recently been initiated in Taiwan. Based on the paternalistic leadership model and the differential matrices model, we propose the following: (1) In those organizations characterized by paternalistic leadership and the differential matrices models, the social structure of top level leaders (upper echelon) is what Ronald S. Burt called ”structural hole”. (2) When the upper echelon's interaction rule is dominated by control logic, the structural hole social structure will induce a power-leading strategy formation process; when it is dominated by information logic, the structural hole social structure will induce ”take the golden mean” position and ”dialect and emerge” strategy formation processes. (3) When all else is equal, the ”dialect and emerge” process will produce more innovative and higher quality strategies than the ”take the golden mean” position and the power-leading process; the ”take the golden mean” position will produce higher quality strategy than the power-leading process. One longitudinal case study research in a reputed apparel corporation affirmed these propositions. The theoretical meanings are discussed and compared to the upper echelon perspective theory. The compounding phenomena of paternalistic leadership's effect on corporate performance are also discussed.",https://www.airitilibrary.com/Publication/Index?DocID=10298282-200906-201003120005-201003120005-177-246,31,2009,Indigenous Psychological Research in Chinese Societies
The Mediating Process of Trust and the Moderating Effect of Emotional Intelligence on a Chinese Supervisor's Authoritarianism Leadership and a Subordinate's Job Satisfaction and Organizational Commitm,Tsung-Yu Wu,"emotional intelligence, trust in supervisor, authoritarianism leadership","Previous research concerning authoritarian leadership focused on the relationship between the supervisor's authoritarianism and the subordinate's response. Few studies have explored the mediating processes and boundaries of this relationship. This study investigates whether degree of authoritarian leadership in a Chinese organization predicts the subordinate's job attitude (job satisfaction and organizational commitment) through the mediating process of trust in supervisor. I also explore the moderating effect of emotional intelligence on the relationship between authoritarianism and job satisfaction. Analysis of survey data from 249 employees of various companies in Taiwan indicated that the supervisor's authoritarianism predicts the subordinate's job satisfaction and organizational commitment through the mediator of trust in supervisor. The ”others' emotional appraisal” (OEA) component of emotional intelligence significantly moderates the relationship between authoritarianism leadership and job satisfaction such that the relationship is more strongly negative for subordinates with high OEA. However, the ”regulation of emotion” (ROE) component of emotional intelligence did not have significant moderating effect. Implications, limitations, and future research directions based on the results are discussed.",https://www.airitilibrary.com/Publication/Index?DocID=10298282-200810-x-30-3-63-a,30,2008,Indigenous Psychological Research in Chinese Societies
Exploring the Antecedents of Authoritarianism Leadership in Chinese Enterprises: The Predictive Effects of Supervisors' Obedience-to-Authority Orientation and Their Perception of Their Subordinates' C,"Tsung-Yu Wu, Li-Fang Chou, Bor-Shiuan Cheng","fear, obedience-to-authority orientation, compliance, authoritarianism leadership","Authoritarianism leadership is a style unique to Chinese supervisors. It consists of authority and control, underestimation of subordinate competence, image building, and didactic behavior. Past studies related to authoritarianism leadership have focused mostly on its consequences, with specific attention to the reactions and attitudes of subordinates. The antecedents of authoritarianism leadership have been seldom discussed. Further, although paternalistic leadership theories suggest that subordinates compliant and fearful reactions are the result of authoritarianism leadership, whether a supervisor's perception of these reactions intensifies or reduces the authoritarianism behavior remains unknown. This study focuses on whether supervisors' obedience-to-authority orientation and perception of subordinates' compliance and fear predicts the level of their authoritarianism behavior. We also investigated whether supervisors' obedience-to-authority orientation moderates the relationship between supervisors' perception of subordinates' reactions and authoritarianism leadership. We administered surveys to employees in Taiwan and collected 510 Taiwanese manager-subordinate paired surveys. Supervisors' obedience-to-authority orientation and perception of subordinates' compliance and fear were found to significantly predict supervisors' authoritarianism leadership behavior. When supervisors had stronger obedience-to-authority orientation, they displayed more authoritarianism behaviors. When supervisors perceived more compliance from subordinates, they reacted with fewer authoritarianism behaviors. However, when supervisors perceived more fear, they reacted with more authoritarianism behaviors. Supervisors' obedience-to-authority orientation was not found to moderate the relationship between supervisors' perceptions of subordinates' compliance and authoritarianism leadership. It did significantly moderate the relationship between supervisors' perception of subordinates' fear and authoritarianism leadership. When supervisors' obedience-to-authority orientation was high, supervisors exhibited more authoritarianism behavior, despite the level of fear they perceive from their subordinates. In other words, for supervisors with a higher obedience-to-authority orientation, the relationship between their perception of subordinates' fear and their authoritarianism leadership was less strong. Supervisors with a lower obedience-to-authority orientation displayed a stronger relationship between their perception of subordinates' fear and their authoritarianism leadership. The implications, limitations, and direction for future research are discussed at the end of the paper.",https://www.airitilibrary.com/Publication/Index?DocID=10298282-200810-x-30-65-115-a,30,2008,Indigenous Psychological Research in Chinese Societies
Filial Obligation and Anxiety of Adult Children: The Effect of Satisfaction with Parent-Child Relationship,"Hsing-Yi Chuo, Tsui-Shan Li","filial obligation, filial anxiety, parent-child relationship","The purpose of this study was to investigate the filial obligation and anxiety of adult children and the moderating effects of satisfaction with parents-child relationship between filial obligation and anxiety. The method to carry out this study was using a purposive sampling of questionnaire survey and the participants were expected to respond anonymously who lived in Taiwan. Four hundred married adults age 30 to 40 with at least one parent still alive participated in the study. They live in the northern part of Taiwan and were recruited through purposive sampling. Several 5-point Likert type scales used in previous research were adapted in this study. Results indicated that adult children who feel a high degree of filial obligation have less anxiety over their ability to meet their obligations, but they have more anxiety over their aging parent's well-being. Satisfaction with the parent-child relationship corresponded to decreased anxiety over ability to meet filial obligations. The number of siblings as well as the parents' health status has no significant effect on the feeling of filial obligation or anxiety. There were some differences between the men and women: Women had more filial anxiety over their aging parent's well-being than men, those living with a parent had a stronger sense of filial obligation than those who did not live with a parent, those whose parents lack financial resources had greater anxiety over their own ability to meet their filial obligations.",https://www.airitilibrary.com/Publication/Index?DocID=10298282-200810-x-30-155-197-a,30,2008,Indigenous Psychological Research in Chinese Societies
Adolescent Perceptions of Patterns of Family Relationships and Well-being,"Huey-Ya Lin, Li-Ling Lin","sibling relationship, adolescent, well-being, attachment, coparenting, family relationship, parental conflict","The main goals of the present study were to discover the current level of and the gender differences in Taiwanese adolescent well-being, as well as to investigate the patterns in their perception of family relationships and the different levels of well-being associated with adolescents in each pattern. The subjects in the present study were 327 male students and 320 female students who were in 7th to 9th grades of junior high school. The subjects lived in Taipei County with their parents and had siblings. The adolescents indicated a mid-level of well being with no significant gender difference. Three patterns of adolescent perception of family relationships were identified: closeness and supportiveness, conflict but with connection, and estrangement and conflict. Adolescents indicating the closeness and supportiveness pattern perceived significant higher levels of supportiveness, communication, trust, and closeness than the other two patterns. They also indicated the highest level of well-being. Adolescents in the conflict but with connection pattern perceived higher levels of conflict, but also perceived connection with parents and siblings and supportiveness between parents. Adolescents indicating the estrangement and conflict pattern perceived lower levels of supportiveness, communication, trust, and closeness, and higher levels of frequency and intensity of parental conflict, estrangement with parents, as well as hostility and competition with their siblings. They felt the lowest level of well-being.",https://www.airitilibrary.com/Publication/Index?DocID=10298282-200810-x-30-199-241-a,30,2008,Indigenous Psychological Research in Chinese Societies
Pathways toward Voicing: Ren (Forbearance) and Self-transformation in the Context of Vertical Relations,"Li-Li Huang, Wang-Jung Cheng, Kwang-Kuo Hwang","endurance, authority, resilience, repression, autonomy, conflict, harmony, self, relations","Ren (forbearance) has been considered a Chinese national character or a strategy of coping with interpersonal conflicts in existing literature. The approach of regarding Ren as a strategy of coping specifies not only its constituents, but also how it operates in various contexts. Adhering to this approach, Ren was conceptualized as a psychological process with multiple mechanisms, which was defined by various experiences occurring at different stages toward the same social object. Meanwhile, special attention was given on how people transform in the process of Ren. Considering Chinese Relationalism, the vertical relation was viewed as the most important interpersonal context for the operation of Ren. A qualitative study was conducted to explore various experiences of Ren in vertical relations. Eighteen participants (7 males and 11 females) were interviewed for approximately 2-3 hours each to elicit their experiences of self-transformation in the process of Ren. Analysis of their narratives identified five stages of self-transformation, and were labeled as ”pre-forbearance”, ”self-repression”, ”self-compartmentalization”, ”self-exceeding”, and ”flexible self” in a sequential order. The vicissitudes of relationship between individual and authority were discussed by means of analyzing the dynamics between ”Xiao-wo” (the individual self) and ”Da-wo” (the authority figure): as the strength of an individual's self increases, it may counterbalance the power of authority figure, and the individual may become capable of being autonomous. Thus, we concluded that the self may transform in the process of Ren.",https://www.airitilibrary.com/Publication/Index?DocID=10298282-200804-x-29-3-76-a,29,2008,Indigenous Psychological Research in Chinese Societies
Maintaining Quality of Marriage: The Mediating Effect of Conflict and Ren (Tolerance) for Taiwanese Married Couples,"Tsui-Shan Li, Ying-Ling Amy Hsiao","conflict, Chinese culture, ren, marital quality","Although literature has suggested destructive conflict resolution behaviors are harmful to marriage, it has ignored one important coping strategy for Chinese people in face of interpersonal conflict-ren (tolerance). This study tested whether conflict and ren behaviors mediate associations between affection/belief and quality of marriage among Taiwanese couples. Data were used from a sample of 352 married couples aged 20-73 of which 70% had children under 18, drawn from a study conducted in the Taipei area. Relations among affection (intimacy and en-ching), beliefs in ren (beneficence, utility, mercy, commitment), conflict behavior (attack and complain), ren behavior (repression, receptiveness, and endurance), and marital quality (satisfaction and stability) were examined. Structural equation models showed the mediating effects of conflict and ren behaviors. The results indicated that husbands and wives who have more affection for their spouse and hold stronger beliefs in ren tend to adopt frequently ren coping strategy in dealing with marital disputes. Engaging more ren behavior was related to less conflict behavior and less conflict behavior was associated with higher levels of marital quality. Ren behavior had an indirect association with the evaluation of the marriage by curtailing conflict behavior.",https://www.airitilibrary.com/Publication/Index?DocID=10298282-200804-x-29-77-116-a,29,2008,Indigenous Psychological Research in Chinese Societies
An Exploratory Study of Self-Coordinating Process in Couple Relationship Counseling,"Ping-Hwa Chen, Su-Fen Lee, Mei-Hsun Lin","self-coordinating process, couple relationship counseling, Chinese self","This study explores the self-coordinating process in couple relationship counseling. Four female adult clients with their couples received 8 to 10 counseling sessions including both individual and couple counseling sessions. Each of the counseling sessions lasted to one or one hour and half. Each client also received one interview session to provide feedback after completing the entire course of counseling. A total of 38 counseling sessions and four interview sessions were videotaped and transcribed for data analysis. The principles of grounded theory were adopted for analysis. The major research findings were: (1) the core themes of relationship disturbance included the source of conflict in the relationship, conflict coping response, and the client's conflict in the inner self; (2) the self-coordinating process in counseling involved the concurrent development of both the individual and relational self. In order to improve couple relationship, all clients initiated the self-coordinating process with their couples. The process was characterized as unique as well as dynamic; (3) the self-coordinating process was facilitated by the willingness to make change of the client, the new awareness of both individual self and couple relationship, direct expression and communication, respect for the other, the mutually affective responses, and the continuity of the changing behaviors. The main conclusion of the study is: Although the course of the self-coordinating process varied for each client, the concurrent development of the individual self, particular in the affective, communicative, and expressive aspects, are helpful to increasing satisfaction with both the self and the relationship development. Research limitations and suggestions for future studies are addressed.",https://www.airitilibrary.com/Publication/Index?DocID=10298282-200804-x-29-117-182-a,29,2008,Indigenous Psychological Research in Chinese Societies
Meanings and Processes of Wisdom,Shih-Ying Yang,"questionnaire, Taiwan, wisdom, Chinese culture, nomination method","Western conceptions of wisdom emphasize cognition while Eastern ones tend to hold a more synthetic view. This study incorporates both Eastern and Western conceptions and proposes to define wisdom as a process that emerges after a person cognitively makes an unusual integration, embodies ideas in action, and brings about positive results for both self and others. The proposed process view of wisdom was tested with an open-ended survey of 80 Taiwanese Chinese from a diverse range of occupations and age groups (31-61), from all over Taiwan. Participants nominated wise individuals and provided reasons for their nominations. Results of a qualitative analysis and ratings of two raters showed that wisdom is perceived to be a process with three core components-integration, embodiment, and positive effects. Sixty-six of the 70 individuals indicated as wise by participants agreed to provide their background information. Most were well-educated, middle-aged men. The process view of wisdom was supported.",https://www.airitilibrary.com/Publication/Index?DocID=10298282-200804-x-29-185-237-a,29,2008,Indigenous Psychological Research in Chinese Societies
The Situatedness of a Delinquent Girl: Searching for Home,"Ya-Chin Hung, Wei-Lun Lee","hermeneutic phenomenology, juvenile delinquent, transitional family, psychoanalysis","This article uses hermeneutic phenomenology and data from psychoanalytic therapy to present a 16 year old female juvenile delinquent's growth process, which was termed searching for home. Jia-mei (a pseudonym) participated in a counseling regime two times a week for half a year. As her own family left her feeling lonely and empty, Jia-mei developed a transitional family life of her own within her circle of friends. It included not only a semi-family relationship, but also a love relationship. Her growth occurred through insight into her experiences with her transitional family as she came to realize the loss of her father's love in a psychoanalytic sense. Jia-mei then rebuilt links with her real family members and returned to her family and school life. Jia-mei's offensive behaviors reflected her pursuit of and desire for family relationships as well as a sense of belonging. Significant perspectives regarding psychoanalytic theory are clarified. The analysis strengthens the argument for the relevanceof psychoanalysis with respect to Taiwanese psychological phenomenon.",https://www.airitilibrary.com/Publication/Index?DocID=10298282-200708-x-28-141-196-a,28,2007,Indigenous Psychological Research in Chinese Societies
Marital Power in Depression Patients: Divison of Labor in Domestic Affairs of Traditional Families,"Jen-Yi Wu, Li-An Kuo","work loss, marital power balance, emotional distance, depression","The purpose of this preliminary study was to explore the marital power balance of clinically depressed patients through in-depth interviews with two couples, one in which the husband was clinically depressed, and one in which the wife was clinically depressed. These couples distributed their domestic responsibilities according to traditional gender roles; both wives' status was lower than their husbands' in the marriage before the depression arose. The cause of the depression for the female patient was her experience of loss in the marital relationship. She felt she worked hard to enhance the marriage despite her experience of emotional distance. From her perspective, while she worked to improve the relationship, her husband merely cared about the relationship without working to improve it. The male patient experienced work loss, which led to his depression. He believed that he should lead and his wife should obey. After becoming depressed, the marital status of the female patient was even lower than before, but the male patient maintained his dominant status. Suggestions and directions for future study are offered.",https://www.airitilibrary.com/Publication/Index?DocID=10298282-200708-x-28-199-255-a,28,2007,Indigenous Psychological Research in Chinese Societies
Chinese Implicit Theory of Personality-Behavior Association and Its Impact on Interpersonal Interaction,Kung-Yu Hsu,"interpersonal interaction, acquaintance process, implicit theory, Chinese personality","This study explores Chinese implicit theories of personality-behavior association and the impact of these implicit theories on interpersonal interaction behaviors in a first encounter with new person. Yang's (1999) 10 Chinese personality perception dimensions (competent, impotent, industrious, lazy, extraverted, introverted, other-oriented, self-centered, agreeable, and disagreeable) were used to construct 10 interaction scenarios involving a person displaying a particular dimension. A conceptual analysis of the various kinds of behaviors associated with these 10 dimensions was also conducted. We tested the hypothesis that implicit theories associating personality dimensions and behaviors have an impact on interactions by decreasing or increasing interpersonal threat. When the implicit theory decreases the interpersonal threat, further interaction with the target is sought. In contrast, when the implicit theory worsens the interpersonal threat, interaction with the target is terminated. Analysis of the responses of 728 Taiwanese undergraduates on the 10 interaction scenarios indicated that all behaviors stemming from the implicit theories of other-orientedness and agreeableness decreased interpersonal threat and increased interaction with the target person. Behaviors associated with impotence, self-centeredness, disagreeableness, laziness, and introversion increased interpersonal threat and eliminated further interaction. Behaviors associated with competence, industriousness, and extroversion decreased some threats and increased others with the result that participants tended to show more complicated interaction with the target. Results are discussed in terms of interpersonal interaction in Chinese culture.",https://www.airitilibrary.com/Publication/Index?DocID=10298282-200702-x-27-3-79-a,27,2007,Indigenous Psychological Research in Chinese Societies
The Relationship of Coparenting to Parenting Feelings among Preschool Children's Parents,Huey-Ya Lin,"coparenting, parenting alliance, parental involvement, parenting stress","This study examines the association between coparenting (the degree to which parents perceive spousal support or undermining with respect to their childrearing practices) and parental feelings about parenting. Participants were 622 pairs of Taiwanese parents with children between 5 and 6 years old. All were married to the biological parent of the child; no step-families were included. Participants responded to measures of parenting alliance, parental involvement (i.e., division of labor in childcare and the amount of time of interaction with the child), and parenting stress and satisfaction. Analysis showed that parents tended to perceive a supportive parenting alliance and have a high level of involvement. They felt a low level of parenting stress and a high level of role satisfaction and happiness. Fathers felt they had a higher level of spousal support than mothers. Mothers were the main caregivers and they felt a higher level of parenting stress regarding child rearing, life adjustment, and social interaction, and a lower level of happiness than fathers. Parents' perception of the level of spousal undermining was an important factor contributing to all aspects of parenting stress. The perception of a supportive parenting alliance and high division of labor in childcare contributed to positive feelings about parenting. Mothers' perceptions of the amount of time spent on father-mother-child interaction contributed to maternal positive feelings about parenting.",https://www.airitilibrary.com/Publication/Index?DocID=10298282-200702-x-27-177-229-a,27,2007,Indigenous Psychological Research in Chinese Societies
Differences in the Cognitive Representations of Emotional Intelligence between Taiwanese Managers and Emotional Intelligence Instructors,"Chung-Kwei Wang, Kuo-Ying Lo","Individual-oriented emotion intelligence, social-oriented emotion intelligence, Ren-qing Shi-ku","This study examines whether Taiwanese managers without emotional intelligence (EI) training interpret EI differently from EI instructors. Results showed that Taiwanese EI instructors adopt individual-oriented North American EI concepts that emphasize intrapersonal emotion management skills for understanding, displaying, and managing emotions and regard EI as the skill of being oneself. In contrast, Taiwanese managers were social-oriented and interpreted EI as interpersonal emotion management skills that emphasize inner emotion cultivation such as integrity and selflessness, consideration and caring, and keeping peaceful feelings under stress. They also believe that EI is similar to renqing shiku, a traditional Chinese social intelligence concept emphasizing the ability to cater to others' needs and have harmonious relationships. Results re-discussed interms of interpersonal relations.",https://www.airitilibrary.com/Publication/Index?DocID=10298282-200702-x-27-231-297-a,27,2007,Indigenous Psychological Research in Chinese Societies
Family and Marriage Research in Taiwan: A Review of Post 80's Studies,Szu-Chia Chang,"marriage, psychological approach, Taiwan, family","This article reviews family and marriage research published in psychology journals in Taiwan over the past 20 years. The literature on families can be divided into six categories including parent-child relationships, intergenerational relations, family functioning, family values, the meaning of home, and divorced and single parent families. A clear emphasis on the parent-child relationship was identified along with focus on other intergenerational relationships such as those between in-laws or between grandparents and their grandchildren. There was also concentration on the meaning of home. Analysis of the research on marriage also revealed 6 main topics: premarital relationships, marital satisfaction, marital conflict, marital adjustment, intimacy, and violence in marriage. The first three of these topics have received the most attention. An overview of recent trends and advances in the study of family and marriage is provided and the issues that represent research opportunities for psychologists are identified.",https://www.airitilibrary.com/Publication/Index?DocID=10298282-200608-x-26-3-34-a,26,2006,Indigenous Psychological Research in Chinese Societies
Beyond Mother-Daughter Affection: Multiple Harmonies for Mothers- and Daughters-in-Law,"Shih-Chi Hsu, Li-Li Huang","interpersonal harmony, mother- and daughter-in-law, indigenous methodology, interpersonal conflict, family relationships","Culturally Chinese people expect the relationship between mothers- and daughters-in-law to be as close as mothers and their own daughters. However, some mothers-in-law can not avoid conflict with their daughters-in-law. The harmonious ideal for their relationship is changing due to transformation of the family system, and there are now various possibilities for how they can relate to one another. The dynamic model of interpersonal harmony and conflict is used to draw distinctions among a variety of conceptions of relationships.
Thirteen in-depth interviews were analyzed. Results indicated that in modern Taiwanese society, there are 4 harmonious relationship types between mothers- and daughters-in-law: equal sisterhood, affection, obligatory role fulfillment, and efficient co-worker. Some differences in interaction principles and emotion exist among these 4 types, which may be arranged along two dimensions: intimacy/distance and superiority/inferiority. The core components of a harmonious relationship between a mother- and her daughter-in-law are obligatory role fulfillment and efficient co-worker. Those emphasizing the equal sisterhood component have more interaction, and are not restricted to household duties in their interaction. This type may be gaining prominence in modern Taiwanese society.",https://www.airitilibrary.com/Publication/Index?DocID=10298282-200608-x-26-35-72-a,26,2006,Indigenous Psychological Research in Chinese Societies
A Critical Review of the Recent Development of Couple and Family Therapy Practices in Taiwan: A Comparative Analysis of 11 Case Clinical Studies,Wen-Tao Chao,"case study, family therapy, marital counseling, Taiwan indigenous psychotherapy, clinical practice","Numerous studies in Taiwan have indicated a connection between mental illness and patients' family systems and called for systemic intervention. However, to date, couple and family therapy is little practiced in Taiwan. This study entails a review of 72 relevant studies from 1992-2004 and a qualitative comparative analysis of 11 clinical case studies in terms of theoretical approach, problem assessment, therapeutic process, and treatment outcome. Results indicated: (1) a variety of therapeutic disciplines, settings, and presenting problems; (2) little theoretical diversity, with the structural approach and the Satir model prevailing; (3) publications of theoretical discussion outnumber those of clinical practice, and the therapy process has tended to rely on theoretical frameworks and correspondent techniques; (4) descriptions of the therapy process have tended to focus more on therapist intervention and less on the family's experience; and (5) there has been little emphasis on Taiwanese culture, which sometimes can play a critical role in therapy. Implications of this study include the need to (1) promote the practice of couple/family therapy in Taiwan and enhance collaboration across disciplines; (2) enrich the diversity of theoretical approaches in clinical practice; (3) establish practice-oriented raining programs, and cultivate experienced clinical supervisors to help local therapists transform their theoretical knowledge into clinical practice; and (4) pay more attention to and conduct more research on the role of culture in family therapy.",https://www.airitilibrary.com/Publication/Index?DocID=10298282-200608-x-26-73-107-a,26,2006,Indigenous Psychological Research in Chinese Societies
Are Personality Adjectives Categorized along the Chinese Big Seven Personality Dimensions? An Examination from the Retrieval-Induced Forgetting Effect,"Chin-Lan Huang, Yi-Cheng Li, Yei-Yu Yeh","social cognition, retrieval practice paradigm, retrieval induced forgetting, Chinese big seven, interpersonal perception","This study adopted the retrieval practice paradigm[11] to test whether the structure of the Chinese big seven personality dimensions characterizes how culturally Chinese people perceive and categorize a person. The retrieval practice paradigm can be used to reveal the structure of conceptual representations by showing that retrieval practice of exemplars of a category induces forgetting of unpracticed exemplars as compared to unlearned stimuli. Experiment 1 followed the procedure [12]used in Macrae and MacLeod's (1999) study of person perception with a retrieval practice paradigm. Results confirmed that the retrieval-induced forgetting effect cannot be produced with personality adjectives that are randomly organized from the 7 dimensions. Experiment 2 used the same adjectives as in the first study, but had two retrieval practice phases. Results showed that once stable impressions were formed, a reliable retrieval-induced forgetting effect can be obtained. Homogeneous adjectives were drawn from 4 of the personality factors in Experiment 3. The retrieval-induced forgetting effect manifested after only one retrieval practice, suggesting that stable impressions can be established after one exposure. Results support the conclusion that the Chinese big seven model is the primary structure used by culturally Chinese people to organize their interpersonal information.",https://www.airitilibrary.com/Publication/Index?DocID=10298282-200608-x-26-111-140-a,26,2006,Indigenous Psychological Research in Chinese Societies
Convergence and Divergence under the Feminist Umbrella: Genealogy and Transformation of the Feminist Cool Family,"Li-Li Huang, Yin-Kun Chang","feminist consciousness, gender mainstreaming, queer studies, feminism, men's studies, feminist identification","Feminism originally emerged in a Western context with a meaning related to the women's movements. It has expanded as a belief system so that is now like an ideology to counter patriarchy and hegemony. The women's movement in Taiwan went through four stages historically, and is now entering a stage in which queer studies and men's studies are allying with the feminist camp, constituting an interesting coalition, which in this study is labeled the feminist cool family, as an umbrella term and metaphor. Members of the feminist cool family share a common theoretical background and insight, but their goals and ultimate concerns are not always the same. This study analyzes the convergence and divergence of these 3 camps. Data from 36 feminist informants were collected using face-to-face in-depth interviews taking about 1.5 hours each. According to the analysis, although informants had different levels of feminist identification, it was clear that feminism had influenced them despite some variation in meaning. In addition, the process
of feminist consciousness and identification exhibited convergence among the feminist cool family, and divergence from certain perspectives such as feminist subjectivity, hierarchical relationships within feminists, and the myth of sisterhood on the other hand. Finally, results suggest that the concept of gender mainstreaming is a possible strategy to integrate different standpoints in the feminist cool family.",https://www.airitilibrary.com/Publication/Index?DocID=10298282-200608-x-26-141-182-a,26,2006,Indigenous Psychological Research in Chinese Societies
