title,author,keywords,abstarct,url,vol,year,journal
"The Prevalence of Smallpox and the Spread of Vaccination in Late Nineteenth Century Taiwan, Evidence from the Household Registers",John R. Shepherd,"household registers, variolation, vaccination, smallpox","That smallpox was a leading cause of death in China in the eighteenth and nineteenth centuries is widely accepted, but this has rarely been documented quantitatively. Instead the prevalence of smallpox is inferred from scattered reports of epidemics, impressionistic reports of the numbers pockmarked by the disease, and from reports of efforts to staunch the disease through variolation and vaccination. Nor has the extent of vaccination in the population of late nineteenth century China ever been assessed quantitatively. This paper, after a brief review of the reported history of smallpox and vaccination in Taiwan, analyzes a unique source of evidence from the Taiwan household registers created in 1905 that provides quantitative measures of the smallpox and vaccination status of the island's population in the late nineteenth century.",https://www.airitilibrary.com/Publication/Index?DocID=10251383-201709-201709270013-201709270013-39-75,197,2017,"Journal of Chinese Ritual, Theatre and Folklore"
The Patterns of Uxorilocal Marriage Couples Surnaming Their Children in the Hakka Settlements in Colonial Taiwan,"Li Chun-hao, Chuang Ying-chang, Yang Wen-shan, Hsu Shu-yao, Huang Yu-ling","uxorilocal marriage, Hakka settlements, surnaming children, The period of Japanese colonization","In the society of Han Chinese, that children take the surnames of their fathers is a norm. Giving children their mothers' surnames was a custom of uxorilocal marriage. However, not all children of uxorilocal marriage took their mothers' surnames. We therefore are interested in learning how uxorilocal marriage couple surname their children, and what factors would affect the surnaming behaviors. This research will rely on ＂Taiwan Historical Household Registers Database, 1906-1945＂ to study children of 714 uxorilocal couples in 4 Hakka settlements in Xinzhu. The results show that, first, the patterns of surnaming children vary across time and space. Second, birth order and sex of children were associated with the likelihood of taking mothers' surnames. The likelihood of giving children mother's surname de creased with later birth order. A male offspring was more likely to take his mother's surname than his female counterpart. Third, giving children their mothers' surnames may be necessary to maintain the family lineage and/or to guarantee family labor force in the future. We found that the first-born boys were more likely to take mother's last name than girls. When the women of uxorilocal marriage had brothers, the likelihood of their first-born children taking their surnames was low. When the first child was a girl and the second child was a boy, the likelihood of the boy taking mother's last name was high. Finally, the likelihood of the second child was associated with the labor force in a family.",https://www.airitilibrary.com/Publication/Index?DocID=10251383-201709-201709270013-201709270013-77-106,197,2017,"Journal of Chinese Ritual, Theatre and Folklore"
When Bound Feet Encounter Natural Feet: Ethnic Assimilation and Social Pressure,Yap Ko-hua,"historical demography, threshold model, spatial econometrics, ethnic relation, historical GIS","The Hoklo people preferred bound feet while the Hakka people preferred natural feet. However, in the Hoklo areas close to the Hakka areas, the custom of foot binding were not as popular as other Hoklo areas. Ethnic assimilation can only partially explain this phenomenon. Household registers data shows that Hoklo female with cross-ethnic family background were more likely to get rid of foot binding. However, the Hoklo women without such background in the Hoklo- Hakka frontiers were also easier to get rid of foot binding than who in other Hoklo areas. This article points out that foot binding was like the ＂arms race.＂ The more the popularity of foot binding in the surroundings, the more the likelihood the parents bind their daughters' feet, to avoid getting a disadvantage in the marriage market. Conversely, the existence of a lot people who do not pursue the lotus feet in the surroundings drastically reduced the pressure of pursuing foot binding. This mechanism effectively explains the phenomenon that the custom of foot binding were less popular in Hoklo-Hakka frontiers.",https://www.airitilibrary.com/Publication/Index?DocID=10251383-201709-201709270013-201709270013-107-133,197,2017,"Journal of Chinese Ritual, Theatre and Folklore"
"The Relationship between Household Economic Status and Ethnic Intermarriage, 1905-1945: Formosa Historical International Standard Classification of Occupations Database (Formosa HISCO)","Lin Chia-chi, Yang Wen-shan, Chuu Ling-in, Huang Hsiang-chen, Kuo Yao-hsuan","intermarriage, historical demography, Formosa Historical International Standard Classification of Occupations, Hakka women","In this paper, we respond to Professor Arthur P. Wolf's suggestion to establish ＂economic variables＂ as the basis for the analysis of Taiwan's historical demography. We have set up a database ＂Formosa Historical International Standard Classification of Occupations＂ (Formosa HISCO). We further apply this Formosa HISCO to Wolf's longterm study of marriage patterns to make a combined analysis: a discussion of Hokkien and Hakka intermarriage patterns, Hakka women's household economic types, marriage types and distribution of Hokkien husband's original residence. In Formosa HISCO, we link Taiwanese historical occupation items to HISCO in order to facilitate comparative studies with Eurasian historical demography. We select 6 regions in Northern Taiwan as our research sites: Tamsui, Dadaocheng, Mengjia, Zhubei, Beipu and Emei. With ethnic proportion, marriage types of in termarriage, average age at first marriage and household social economic status under analysis, we find that the proportion of ethnic groups in the regions did not really affect the intermarriage decision. ＂Family needs＂ which include the production of offsprings and the demand for labor force, were the main factor to push the Hakka and Hokkien to a marriage.",https://www.airitilibrary.com/Publication/Index?DocID=10251383-201709-201709270013-201709270013-135-184,197,2017,"Journal of Chinese Ritual, Theatre and Folklore"
Examining the Changing of Ancestral Homeland Identity in Taiwan through Tombstones,Chen Wei-hua,"indigenization, ancestral homeland identity, localization of ghosts, localization, tombstone","People used to write the name of their ancestral homeland on the tombstone. But we find today they've replaced it with that of the place where they have lived if we visit the cemeteries around Taiwan. This seems to indicate the increasing localization of Taiwan society. When did the trend of ＂the localization of ancestral homeland identity＂ start, how universal it was, and what was the main factor which brought about this phenomenon? This article suggests that the phenomenon began during the Japanese occupation and have been going on since then. The process underwent huge changes several times and the main factor which caused these changes was ＂political.＂ People used to consider ＂time＂ as an essential factor which altered the immigrants' homeland identity. This essay points out that this might be a misconception.",https://www.airitilibrary.com/Publication/Index?DocID=10251383-201709-201709270013-201709270013-185-231,197,2017,"Journal of Chinese Ritual, Theatre and Folklore"
"Protection or Excision? Legal System of Intangible Cultural Heritage and the Representation of Indigenous Cultural Identity, a Case Study on the Songs and Dances of 'Atolan Amis",Lin Fang-chen,"songs and dances, cultural heritage, creativity, holistic perspective, 'Atolan Amis","The discussion of this study is based on the concept of ＂traditional arts＂ in the Cultural Heritage Preservation Act (Taiwan) and the Convention for the Safeguarding of the Intangible Cultural Heritage (UNESCO). Using songs and dances of 'Atolan Amis, I explore the differences between the legalization of cultural heritage and self-cognition in Taiwanese indigenous communities. The 'Atolan Amis' cultural revitalization movement started in 1995. Since then, songs and dances have become the youth's first encounter with tradition. They also play a prominent role in the age organization. Either when participating in internal community affairs (such as kiloma'an) or challenging the power of the nation (when fighting to regain sovereignty of traditional territory), the songs and dances of 'Atolan Amis adhere to their community's conception, revealing a cognition different from that in the Cultural Heritage legalization system. Songs and dances are not only a medium with which the 'Atolan Amis voices their sentiments, they also demonstrate their own culture essence and subjectivity. I have witnessed the significance and creativity of 'Atolan Amis' songs and dances both within the community and in external social public affairs. After examining them according to the logic of cultural heritage classification and criteria of by-laws in Taiwan and UNESCO, I point out the discrepancy between the legalization system of assigned and registered cultural heritage and that of actual practices among the indigenous people. The protection of intangible cultural heritage requires a holistic and multiple perspective.",https://www.airitilibrary.com/Publication/Index?DocID=10251383-201706-201707270002-201707270002-15-83,196,2017,"Journal of Chinese Ritual, Theatre and Folklore"
Government Support and Authentication: The New Tradition of City God Folk Festival in Jinmen,Tang Hui-yun,"Jinmen City God Folk Festival, King Su, cultural heritage, Shéng hóu'ēnzhu, cultural tourism","This paper examines the historical background of the traditional organization and procession route of Houpu City God in Jinmen. I demonstrate the folkloric significance and historical value of the notion of jing (＂community＂), integrating in my discourse circumstances of local community and trajectory of its historical development. With review of patterns of activities in Jinmen and their relations with governmental resources since 2000, I analyze how the City God Folk Festival of Jinmen, highlighting tourism as its purpose, changed the historical structure of traditional City God Folk Festival and implicitly challenged the local belief and meanings of folk symbols. The process of the Jinmen City God Folk Festival's obtaining a government-certified status of Important Folklore allows us to reflect on the national cultural policy's goal of protection of folklore as an intangible cultural heritage, or national culture property. The authentication mechanism that is carried out in governmental offices and official announcements either stimulates the local government to pursue better performance or brings about a steering effect resulting in the practices of Jinmen City God Folk Festival.",https://www.airitilibrary.com/Publication/Index?DocID=10251383-201706-201707270002-201707270002-85-145,196,2017,"Journal of Chinese Ritual, Theatre and Folklore"
Discussion and Reflection on Zhuang Staged Moedlaenz Performance in Guangxi under Policies regarding Intangible Cultural Heritage in China,Kao Ya-ning,"performance, intangible cultural heritage, Zhuang people, moedlaenz, ritual specialist","This paper discusses and reflects on the process and opportunity of staging moedlaenz performance among the Zhuang people in southwest Guangxi in the context of practicing policies regarding intangible cultural heritage (ICH). I suggest that in the early 21st century both the wider social context of these performances and their inner cultural origin direct Zhuang people to stage moedlaenz songs by mimicking ritual specialists. In the context of the widespread and enthusiastic practicing of ICH policies in China, moedlaenz singers are allowed to dress up in the clothes of ＂practitioners of superstition＂ and carry ritual instruments as stage props to perform their Zhuang culture. The staging of moedlaenz performance is a typical case of de-contextualization and re-contextualization. Between late Qing and early Republic era, local literati adopted Han Chinese stories to create moedlaenz songs and folk singers sang them while traveling from village to village. Since 1949, moedlaenz has been classified as a form of Zhuang folk art (quyi) under the People's Republic of China (PRC), and cultural troupe performers have sung moedlaenz songs praising the Chinese Communist Party's policies on stage as a form of propaganda. In the 1980's, Chinese academic circles researching folk arts and culture conducted large-scale surveys to record moedlaenz songs. In 2010, the moedlaenz was formally identified as an item on Guangxi's provincial ICH list. The head of Ande township culture station in Jingxi wrote a moed laenz song entitled ＂Baomu'en＂ (Sending Thanks to Mother) and trained local women to sing this song in 2011. A local composer who had retired from the You River Song and Dance Troupe, inspired by ritual specialist's costume and instruments, designed specific stage costumes and props to accompany the performance of this song. Since 2012, a group of local female performers, dressed in stage costumes and carrying props, have been performing the song ＂Baomu'en＂ in invented festivals in both towns and cities across southwest Guangxi. Although performances of staged moedlaenz songs utilize the costumes, instruments and settings of ritual specialist, whether or not practitioners of ICH policies treasure ritual specialist's oral ritual knowledge and their impromptu spirit is not clear. I expect that the spirit of ritual song will continue to enrich moedlaenz song performance and that local song experts, policy makers, practitioners and researchers will need to cooperate toward the goal of protection and inheritance of moedlaenz as a whole.",https://www.airitilibrary.com/Publication/Index?DocID=10251383-201706-201707270002-201707270002-147-217,196,2017,"Journal of Chinese Ritual, Theatre and Folklore"
Metal Plate-Based Repairs in the History of Ceramics: Remarks on an Ancient Paiwan Pottery Vessel Repaired with an Iron Plate,Hsieh Ming-liang,"ceramic repairs, Paiwan tribe, pottery jars, yobitsugi","This study examines an ancient Paiwan pottery vessel collected in the NTU Museum of Anthropology. In addition to observing the metal plate-based repair on the vessel, this study refers to similar repairs in East and West Asian regions such as China, the Korean Peninsula, Japan, and Turkey. Such repairs are used not only on ceramics but also on jade and glassware. Accordingly, metal plate-based repairs are a method that transcends time, region, and material. However, considering the circulation of the Paiwan pottery vessel, the repair may be related to ceramic repair techniques in Japan.",https://www.airitilibrary.com/Publication/Index?DocID=10251383-201706-201707270002-201707270002-219-235,196,2017,"Journal of Chinese Ritual, Theatre and Folklore"
Modern Images of Paintings in Residential Buildings from 1920 to 1930 in Taiwan,"Tsai Ya-hui, Hsu Min-fu","modern image, residential buildings, Japanese Colonial Period, architectural decoration, architectural paintings","Since 1895, the colonial Japanese rule of Taiwan had brought social and cultural impacts on all walks of life; painters were no exception. The traditional paintings in architecture have their root in Chinese calligraphy and paintings. However, during times of changes, new visual culture also comes into play. Traditional and modern styles of paintings co-exist in a residential space, creating a novel way of artistic representation. This particular phenomenon, born out of the distinct social and historical environments not only reflects the social background and trends of fashion, but also reveals the taste of common people. In this article, I study the paintings in residential buildings during 1920 to 1930, using both field research and related documents. I analyze the theme and content of paintings of this period through the background of painting craftsmen and elements of the mainstream art development. The objectives of my research include, (1) to investigate how such modern themes and content of residential house paintings relate to the social background; (2) to document life stories and professional experiences of these painters; (3) to conduct a comprehensive analysis of the relationship between the inception of modern images and the painters. I conclude that the arrival of trendy modern images indicates that politics and economic development of the society, as well as the mainstream arts style did have a significant impact on the traditional architectural paintings. Yet, individual artist's influence relates more to his own experience of apprenticeship. This study unveils new aspects of traditional architectural paintings during the Japanese Colonial Period. The conclusion helps us understand the influence of social environments on traditional architectural paintings and their artistic value.",https://www.airitilibrary.com/Publication/Index?DocID=10251383-201706-201707270002-201707270002-237-298,196,2017,"Journal of Chinese Ritual, Theatre and Folklore"
"Operas, Rituals and Cultural Traditions: The Cult of the ＂Three Kings＂ in Modern Guangxi",Huang Yu,"Three Sacrifices Ceremony, operatic performances, cultural mediation, Three Kings cult, cultural traditions","This paper treats birthday rituals and operatic performances staged for gods known as the Three Kings (Sanwang 三王) in northern Guangxi villages during the late Qing and Republican periods. The paper's goal is to explore the mediating roles of these events during the interaction between imperial rituals and indigenous cultural traditions. After the Guzhou Man 古州蠻 of Wangjiang 王江 submitted to the rule of the Northern Song Dynasty, the Three Kings were granted imperial titles and became a vital symbol of the alliance between state authority and local power. The imperial state further consolidated its rule following the Huaiyuan Yao Rebellion 懷遠猺亂 of the sixteenth century and the dredging of the Duliu River 都柳江 during the eighteenth century, with education and the local economy becoming increasingly developed. This time period witnessed the appearance of a native lower gentry, which emerged in large numbers in Heli 和里 and Nanzhai 南寨. These elites worked to reconstruct ritual and dramatic traditions for the Three Kings, introducing state-sanctioned rites such as the Three Sacrifices Ceremony (Sanxianli 三獻禮) into the villages that worshipped these deities. This paper assesses the impact of such imperial ceremonies on village life, especially how they blended with local operatic performances in new ritual forms. There is also data on performances of local songs and the indigenization of outside dramatic traditions, all of which contributed to the long-term development of village culture. Finally, the paper's conclusion discusses the function of rituals and opera performances as forms of cultural mediation that helped shape the interaction between the imperial state and local communities.",https://www.airitilibrary.com/Publication/Index?DocID=10251383-201703-201704190015-201704190015-25-78,195,2017,"Journal of Chinese Ritual, Theatre and Folklore"
The Revival of the Cult of Cui Fujun in Shanxi and Hebei,Wang Huayan,"Shanxi, Changzhi, spirit mediums, cult of Cui Fujun, temple reconstruction, Hebei, Daoism, Cixian","This paper examines the state of popular religion in northern China based on a study of the recent revival of the cult of Cui Fujun 崔府君. The worship of this deity has been practiced in the north China for over one thousand years, especially in Hebei 河北 and Shanxi 山西. Based on several years of historical and ethnographic research on the revival of 26 Cui Fujun temples in the region, especially around the cities of Changzhi 長治 and Cixian 磁縣, this paper analyzes different modalities of temple reconstruction, including ＂official＂ and ＂popular,＂ with specific cases highlighted to assess the diverse conditions (rural or urban) in which temples survived and developed, as well as the temple activists (devotees and managers) who mobilize resources to preserve and promote cult worship. In addition, the paper considers religious practices in these temples so as to shed light on two features of Cui Fujun worship: praying for rain or offspring plus the roles of Daoist priests and spirit mediums. The last part of the paper focuses on the place of Cui Fujun temples in local alliance networks as observed during public events such as temple fairs and collective ceremonies to pray for rain. Most of the sources used in this paper were collected during fieldwork, including architectural and iconographic works, epigraphic sources, and interview data.",https://www.airitilibrary.com/Publication/Index?DocID=10251383-201703-201704190015-201704190015-79-140,195,2017,"Journal of Chinese Ritual, Theatre and Folklore"
Social Networks between Han Chinese and Plains Aborigine Christians in Kavalan (Yilan) during the Late Qing,Wang Cheng-wen,"social networks, Kavalan, conversion, Christian","This paper analyzes the ways in which marginal members of Han Chinese and Plains Aborigine communities in Qing-dynasty Kavalan 噶瑪蘭 (Yilan 宜蘭) established new social networks following their conversion to Christianity. Close attention is paid to conversion processes as well as the roles such networks played therein. There is also a detailed description of the educational, work-related, and marital networks created by Han Chinese and Plains Aborigine converts, as well as how their presence reflects the interaction of Western and indigenous forms of knowledge. The eventual decline of the Kavalan church appears to have been due to outward migration, which disrupted the networks that had been previous established.",https://www.airitilibrary.com/Publication/Index?DocID=10251383-201703-201704190015-201704190015-141-206,195,2017,"Journal of Chinese Ritual, Theatre and Folklore"
From Secret Society Covenant to Oath of Office: An Aspect of Modern Chinese Oath Culture,Hu Hsueh-chen,"cult of Sun Yat-sen, secret society, revolutionary group, oath culture, oath-taking system","The development of modern Chinese oath culture can be traced from the Revive China Society (Xingzhonghui 興中會) to the Republic of China government in postwar Taiwan. This was the result of a synthesis of modern political thought and oath-taking systems as well as ritual elements of Christianity and Chinese secret societies. Following the establishment of the ROC, the religious facets of modern oath culture gradually declined due to the formation of modern political parties and the nation-state, with only residual traces of Christian and secret society practices remaining, yet the advent of the cult of Sun Yatsen allowed for the presence of some lingering religious elements. In terms of the transformation of modern Chinese oaths, it is possible to identify two specific phenomena. The first was that the beings charged with witnessing oaths changed from divine to human; the second was how such oaths were dated, a result of the introduction of a new calendar after the ROC's founding. There are two other special features of modern oath culture: the emphasis on the adverse consequences of oath-breaking and the raising of the right hand during the ritual. However, people do not always follow the rules when taking an oath, and such rites do not always exert a strong restraining force on the oath-taker. The paper concludes by stressing that the development of modern Chinese oath culture was not the result of one unilateral process but instead featured interaction between many different elements.",https://www.airitilibrary.com/Publication/Index?DocID=10251383-201703-201704190015-201704190015-207-246,195,2017,"Journal of Chinese Ritual, Theatre and Folklore"
"Power, Imagination and Representation: The Impact of Photography on Modern Chinese Religious Groups",Fan Chun-wu,"Morality Studies Society, Xuyun, photography, Duan Zhengyuan, Zhao Bichen","The appearance of photography in 1839 enabled not only the duplication of the physical world but also new technological forms of recording human memories. In the case of modern China, the introduction of photographic techniques exerted a profound influence on many dimensions of social life, including religion. For many religious groups, the ability to produce large numbers of photographic images that were said to exhibit miraculous powers proved an invaluable tool for spreading their beliefs and practices. Accordingly, since the early years of the Republic of China, famous religious leaders like the Daoist Zhao Bichen 趙避塵used photos to demonstrate the transmission of their teachings. Buddhism also took full advantage of photography as a means of advertising, especially many renowned Buddhist masters. One example involves Xuyun 虛雲, famous for his Chan practice and longevity, who in 1920 dedicated considerable effort creating a photographic chronicle of his life at the Yunxi Monastey (Yunxi si 雲栖寺) in Kunming. Another instance featured Duan Zhengyuan 段正元 of the Moral Studies Society (Daode xueshe 道德學社), who utilized photography to present stages of his life, while also stipulating that believers worship photos of him on the first and fifteenth days of each lunar month or during specific rituals as a means of enhancing their self-cultivation practices. The Society even established its own studio for processing these photographs. Taken as a whole, the evidence presented in this paper reveals that photography played a major role in bringing religious beliefs and practices into a new place in Chinese public life.",https://www.airitilibrary.com/Publication/Index?DocID=10251383-201703-201704190015-201704190015-247-306,195,2017,"Journal of Chinese Ritual, Theatre and Folklore"
Mu Dan Gui Min Theater Troupe's Performances in Singapore in the 1960s,Tsai Hsin-hsin,"Singapore, Taiwan traditional opera, 1960s, vinyl records, Mu Dan Gui Min Theater Troupe","After the Pacific War, the Taiwanese kua-a opera resumed its commercial performances in Southeast Asia. Mu Dan Gui Min Theater Troupe, because many of its members were famous actors and actresses, became a theater troupe that figured most prominently in the history of Taiwanese opera. It was founded in 1964 by Chen Feishan and Huang Xi. Their basic members were enlisted from the Zhonghua Xing Theater Troupe of Tainan, and additional eleven ones from the North. Upon examining the inter-personal relations between members of Mu Dan Gui, New Taiguang (1962), and Baihua (1964) Min Theater Troupes, one may detect a certain network that will help us explore the troupe-hiring mechanism and patterns of troupe members' composition in Singapore and Malaysia. In this study, I employ the ＂triple evidence＂ strategy. By integrating evidences from newspaper archives and journal articles, actual objects such as photos, vinyl records, and theater bills, field investigation, and oral history interview records, I sort out the history of the mechanism of Taiwanese kua-a opera troupes' overseas performances, composition of the troupe members, the theater environment, genres of opera, and vinyl recordings in Singapore. I reconstruct the historical scenario of Mu Dan Gui's engagements overseas and bridge up gaps of its dissemination history in Southeast Asia.",https://www.airitilibrary.com/Publication/Index?DocID=10251383-201612-201701090006-201701090006-1-51,194,2016,"Journal of Chinese Ritual, Theatre and Folklore"
"The Geo-relational Background and Performance Variations of the Piece ＂Lotus＂ in Minnan, Hakka, and Chaozhou Zheng Music: On the Three Versions of Zhang Xuehai, Rao Ningxin, and Lin Maogen",Chang Li-chiung,"Lotus, Fujian zheng music (Minnan zheng music), Hakka zheng music, Chaozhou zheng music","In the bordering area between South Fujian and East Guangdong, there are three primary zheng schools, representing respectively the Minnan, Hakka, and Chaozhou's cultural traditions. Generally speaking, the repertoire of these three zheng schools overlap. In terms of their stylistic features, Minnan zheng music is mainly characterized by its clarity. Hakka zheng music is often interpreted as classic and elegant. Chaozhou zheng music is well-known for its embellishments and refined subtlety. The stylistic features of the three zheng schools are inferred from their unique performing skills as well as characteristic musical vocabularies. This article aims to investigate three versions of ＂Lotus＂ from Minnan, Hakka, and Chaozhou zheng music in an attempt to discuss the similarities and diversities based on the geo-relations and the melodic contours. The study indicates the fact that the special geo-relation of South Fujian and East Guangdong helped form distinct melodic contours in this area. The performance techniques, especially the sliding and pressing techniques of left hand fingers, is the most decisive factor in determining the stylistic features of the three zheng schools. Due to the similar geo-relational circumstances of this area and the cultural interactions between ethnic groups, there had been sufficient integration between repertoires of zheng music. On the other hand, different linguistic background and customs brought about distinct instrumental details and aesthetics. Ultimately, there exists both similarity and diversity of the melodic contours among Minnan, Hakka, and Chaozhou zheng Music.",https://www.airitilibrary.com/Publication/Index?DocID=10251383-201612-201701090006-201701090006-53-112,194,2016,"Journal of Chinese Ritual, Theatre and Folklore"
Pay-back (Shousheng Tianhuan): A Taoist Ritual and a Case Study of the Guangcheng Yizhi Tradition,Chiang Fu-chen,"ritual, pay-back (shousheng tianhuan, huan shoushengqian), Guangcheng Yizhi, Taoism","The idea of Taoist ritual ＂pay-back＂ (shousheng tianhuan 受生填還) appeared very early since the Tang and Song dynasties. The main concept is about people who have promised some recompense before the birth. Thus, they should pay off this sum thoroughly in this life; therefore they would be blessed with good fortune. And most important, once this person passes away, s/he can get a reincarnation as human again immediately without having to undergo judgment in Hell. In this work, I explain the theological concept form Taoist Canon first. And I describe a grand ritual tradition of my fieldwork of Guangcheng Yizhi tradition in Sichuan, for their complete rundown of ritual, and the richness in ritual texts and documents (wenjian). Beyond Sichuan, it of course has various forms in the Han people societies. Most of them take place for living people though few cases for person who just died. Nowadays, pay-back ritual developed a new path for people who care about their luck and fortune this life. It makes a new vision for this old ritual.",https://www.airitilibrary.com/Publication/Index?DocID=10251383-201612-201701090006-201701090006-113-154,194,2016,"Journal of Chinese Ritual, Theatre and Folklore"
A General Review of the Development of Southeast Asian Hakka Studies in Taiwan,Liu Yu-shan,"the Southeast Asian Hakka, Hakka ethnicity, Hakka studies in Taiwan, ethnic identity","This article examines the development of Southeast Asian Hakka studies in Taiwan. Focusing on the research carried out by the Taiwan scholars, including their selection of topics and the changes of research interests, this study aims to understand the ways in which the Hakka communities in Southeast Asia are presented in Taiwan. The discussions are divided into two parts. The first part focuses on the Hakka international conferences held in Taiwan in order to understand when and how the scholars in Taiwan developed interest in the Hakka communities in Southeast Asia. In the second part, the article look through literature (including the book, book chapters, journal articles, conference papers, and dissertations) on Southeast Asian Hakka studies. By examining their approaches, methodology, and most importantly, the issues of interest, the discussion aims to represent the characteristics of Southeast Asian Hakka studies in Taiwan. It is contended that the development of Hakka ethnic identity in Taiwan has played a crucial role in forming the ways in which the researchers approach and understand the Hakka communities in Southeast Asia.",https://www.airitilibrary.com/Publication/Index?DocID=10251383-201612-201701090006-201701090006-155-207,194,2016,"Journal of Chinese Ritual, Theatre and Folklore"
Approaches to Understanding Intercultural Performances: Intersubjectivity and Multi-sited Ethnographic Research on a Taiwan's Burmese Music Performance,Tasaw Hsin-Chun Lu,"multisubjectivity, intersubjectivity, Burmese music, intercultural performance, multi-sited ethnography","Intercultural exchange of performing arts is booming today. Drawing scholarly attention to intercultural performance, ethnomusicologists have long grappled with the intricate powerful relationships occurring in the transcultural frameworks through the (de)construction and (re)shaping of the ＂diaspora＂ idea. In that, intercultural arts performance has proven to have great potential in revealing the dynamic interplays between different social agents and representing cultural ideologies. It can also provide a platform for social transformation. However, early discourses on intercultural arts performance centered more on the performance itself as referred to the texts for analysis. Oftentimes those underlying substances and values embedded within the performance remain uncovered. This article introduces and conceptualizes two approaches to the study of intercultural music performance, including intersubjectivity and multi-sited ethnography. With a focus on the performance produced by Taiwan's National Theater and Concert Hall titled ＂Sounding Diaspora: Kyaw Kyaw Naing,＂ it adopts these two approaches to the exploration of the dynamic interplays within. In the analysis, I suggest that one can expand ＂the site of research＂ from a single location to multiple ones and trace the trajectories in the creative process of the performance production. Constructing the relationality, or connectivity between these locations such as trains, threads, conjunctions, or paths, will help us understand the intricate cultural politics and ideologies deployed in music performance.",https://www.airitilibrary.com/Publication/Index?DocID=10251383-201609-201610270016-201610270016-11-62,193,2016,"Journal of Chinese Ritual, Theatre and Folklore"
Kanakanavu Rituals and the Reconstruction of Ethnic Community,Yao-Tung Lin,"intangible cultural heritage, cultural heritage, local society, identity, ritual","In the second half of the 20^(th) century, several western countries had responded positively to indigenous people's claim on their subjectivity. International organizations such as the United Nations, had also paid much attention to the protection of the intangible cultural heritage. These international trends brought changes that affected Taiwan on two fronts, the government's cultural and indigenous policies and the development of indigenous communities. In the second half of the 1980s, the dominant ethnicity discourse gradually shifted from Assimilationism to Multiculturalism. Policies enacted in the past that were obviously Assimilationist were seriously challenged. In this context, both the central and local governments have set up offices that oversee aboriginal affairs. On the one hand, disadvantaged ethnic groups are encouraged to actively participate in the enactment and execution of policies. On the other hand, the offices in question offer multiple resources for indigenous communities to improve their community landscape and revitalize their intangible cultural heritage. As a result, the indigenous peoples are able to gain more access to resources that help revitalize their traditional cultures (eg. rituals, languages, material cultures, etc.). And the government could assign cases of cultural heritage under legal protection. With the heightened sense of their cultural identities, the indigenous people also questioned the legitimacy of government's long-established ethnicity classification system. This subsequently led to the reconstruction of ethnic communities. The Kanakanavu people's endeavor to revitalize their ritual tradition and establish an official identity would serve as an obvious example. Previously recognized as a subgroup of Tsou or Tsau, the Kanakanavu people have continued, for more than twenty years, to reinstate ritual traditions, rebuild assembly halls, set up associations for ethnic cultural development, and preserve oral tradition and handicraft. It was not until 2014 did they finally gain legal status as the 16th indigenous people of Taiwan. Their persistence in cultural autonomy and sense of we-group-ness keep on impacting the national ethnic classification system. Even though there are disagreements, the Kanakanavu people's success has re-shaped their own perception of - as well as that of Tsou and Hla'alua - ethnic community and change the general public's understanding of Taiwanese indigenous people. I base the present study on my ethnography research which has been accumulated from extended years of studies. I propose to integrate discourses on intangible cultural heritage, to explore and analyze how the Kanakanavu people reconstructed the ＂imagined communities (of Kanakanavu, Hla'alua, and Tsou)＂ by enacting two most important rituals - mikong and kaisisi cakulan/cakuran-in its local and social context. The new social structure and order that took shape subsequently carry different symbolic and actual meanings for the Kanakanavu people.",https://www.airitilibrary.com/Publication/Index?DocID=10251383-201609-201610270016-201610270016-63-128,193,2016,"Journal of Chinese Ritual, Theatre and Folklore"
Constructing Subjectivity and Authenticity of Globally Important Agricultural Heritage Systems: Exemplified by Chishang Canal Cultivation Areas and Shoufeng Riverbed Farming,Yu-Chuan Chang,"heritage discourse, Chishang (Taitung), Shoufeng (Hualien), Globally Important Agricultural Heritage Systems (GIAHS)","Various local cultural features originate from agriculture and thus have strong connections with the land itself. The complex relationship between humans and the land has shaped unique terrains and cultural landscapes, whereas human labor and land use evolved into discrete cultural practices. Currently registered agricultural world heritage are primarily agricultural landscapes and intangible cultural heritage sites, yet there is little discourse regarding agricultural heritage systems and practices. The Globally Important Agricultural Heritage Systems (GIAHS) is a dynamic heritage conservation initiative adopting a comprehensive set of cultural practices for sustainable agriculture and land development. Therefore, investigating this evolution of heritage sites fills the lack of discourse on agricultural practices. Before planning and implementing heritage practices, examining the discourse on agricultural heritage is crucial because it influences the scope and potential development of the heritage concept. Fieldwork and literature analysis were adopted in this study to investigate locations in Eastern Taiwan. In this study, the irrigation system in the Taitung cultivation area, which flows via the Chishang channel, was investigated to demonstrate the subjectivity of heritage discourse. Using the discontinued cultivation of seedless watermelons in the riverbed farms of Shoufeng, Hualien as an example, this study discussed the authenticity of heritage discourse. By investigating the construction of heritage sites and the history of local development, the subjectivity and authenticity problems associated with heritage discourse is clarified. Thus, this study outlines a pathway for Taiwan to participate in GIAHS-related discussions.",https://www.airitilibrary.com/Publication/Index?DocID=10251383-201609-201610270016-201610270016-129-219,193,2016,"Journal of Chinese Ritual, Theatre and Folklore"
